Date,Object,Index,Name,NewStat,NewCt,NewTm,Note
01/15/2014 01:49:08.676 AM,DI,1,INDEX COMLPETE,0,7540,25344,DI Change
01/15/2014 01:49:08.697 AM,DI,4,UNITS RETURNED,1,7619,17,DI Change
01/15/2014 01:49:10.423 AM,DI,2,FIXTURES CLAMPLED,1,7623,59240,DI Change
01/15/2014 01:49:14.355 AM,DI,1,INDEX COMLPETE,1,7541,25344,DI Change
01/15/2014 01:49:14.370 AM,DI,4,UNITS RETURNED,0,7619,23,DI Change
01/15/2014 01:49:15.342 AM,DI,2,FIXTURES CLAMPLED,0,7623,59245,DI Change
01/15/2014 01:49:26.586 AM,DI,1,INDEX COMLPETE,0,7541,25356,DI Change
01/15/2014 01:49:26.607 AM,DI,4,UNITS RETURNED,1,7620,23,DI Change
01/15/2014 01:49:28.334 AM,DI,2,FIXTURES CLAMPLED,1,7624,59245,DI Change
01/15/2014 01:49:32.483 AM,DI,1,INDEX COMLPETE,1,7542,25356,DI Change
01/15/2014 01:49:32.505 AM,DI,4,UNITS RETURNED,0,7620,29,DI Change
01/15/2014 01:49:33.471 AM,DI,2,FIXTURES CLAMPLED,0,7624,59250,DI Change
01/15/2014 01:49:44.494 AM,DI,1,INDEX COMLPETE,0,7542,25369,DI Change
01/15/2014 01:49:44.606 AM,DI,4,UNITS RETURNED,1,7621,29,DI Change
01/15/2014 01:49:46.352 AM,DI,2,FIXTURES CLAMPLED,1,7625,59250,DI Change
01/15/2014 01:49:50.174 AM,DI,1,INDEX COMLPETE,1,7543,25369,DI Change
01/15/2014 01:49:50.285 AM,DI,4,UNITS RETURNED,0,7621,34,DI Change
01/15/2014 01:49:51.159 AM,DI,2,FIXTURES CLAMPLED,0,7625,59255,DI Change
01/15/2014 01:50:02.300 AM,DI,1,INDEX COMLPETE,0,7543,25381,DI Change
01/15/2014 01:50:02.321 AM,DI,4,UNITS RETURNED,1,7622,34,DI Change
01/15/2014 01:50:03.938 AM,DI,2,FIXTURES CLAMPLED,1,7626,59255,DI Change
01/15/2014 01:50:07.974 AM,DI,1,INDEX COMLPETE,1,7544,25381,DI Change
01/15/2014 01:50:08.002 AM,DI,4,UNITS RETURNED,0,7622,40,DI Change
01/15/2014 01:50:08.958 AM,DI,2,FIXTURES CLAMPLED,0,7626,59260,DI Change
01/15/2014 01:50:19.987 AM,DI,1,INDEX COMLPETE,0,7544,25393,DI Change
01/15/2014 01:50:20.008 AM,DI,4,UNITS RETURNED,1,7623,40,DI Change
01/15/2014 01:50:21.519 AM,DI,2,FIXTURES CLAMPLED,1,7627,59260,DI Change
01/15/2014 01:50:25.338 AM,DI,1,INDEX COMLPETE,1,7545,25393,DI Change
01/15/2014 01:50:25.354 AM,DI,4,UNITS RETURNED,0,7623,45,DI Change
01/15/2014 01:50:26.321 AM,DI,2,FIXTURES CLAMPLED,0,7627,59264,DI Change
01/15/2014 01:50:37.683 AM,DI,1,INDEX COMLPETE,0,7545,25405,DI Change
01/15/2014 01:50:40.193 AM,DI,3,SPINDLE,0,127,13282,DI Change
01/15/2014 01:50:49.147 AM,DI,2,FIXTURES CLAMPLED,1,7628,59264,DI Change
01/15/2014 01:50:49.161 AM,DI,4,UNITS RETURNED,1,7624,45,DI Change
01/15/2014 01:50:56.903 AM,DI,3,SPINDLE,1,128,13282,DI Change
01/15/2014 01:51:01.812 AM,DI,1,INDEX COMLPETE,1,7546,25405,DI Change
01/15/2014 01:51:01.832 AM,DI,4,UNITS RETURNED,0,7624,58,DI Change
01/15/2014 01:51:02.796 AM,DI,2,FIXTURES CLAMPLED,0,7628,59278,DI Change
01/15/2014 01:51:13.606 AM,DI,1,INDEX COMLPETE,0,7546,25417,DI Change
01/15/2014 01:51:16.229 AM,DI,3,SPINDLE,0,128,13301,DI Change
01/15/2014 01:51:24.747 AM,DI,2,FIXTURES CLAMPLED,1,7629,59278,DI Change
01/15/2014 01:51:24.762 AM,DI,4,UNITS RETURNED,1,7625,58,DI Change
01/15/2014 01:51:31.956 AM,DI,3,SPINDLE,1,129,13301,DI Change
01/15/2014 01:51:36.872 AM,DI,1,INDEX COMLPETE,1,7547,25417,DI Change
01/15/2014 01:51:36.892 AM,DI,4,UNITS RETURNED,0,7625,70,DI Change
01/15/2014 01:51:37.852 AM,DI,2,FIXTURES CLAMPLED,0,7629,59291,DI Change
01/15/2014 01:51:48.553 AM,DI,1,INDEX COMLPETE,0,7547,25428,DI Change
01/15/2014 01:51:48.572 AM,DI,4,UNITS RETURNED,1,7626,70,DI Change
01/15/2014 01:51:50.300 AM,DI,2,FIXTURES CLAMPLED,1,7630,59291,DI Change
01/15/2014 01:51:54.448 AM,DI,1,INDEX COMLPETE,1,7548,25428,DI Change
01/15/2014 01:51:54.468 AM,DI,4,UNITS RETURNED,0,7626,76,DI Change
01/15/2014 01:51:55.433 AM,DI,2,FIXTURES CLAMPLED,0,7630,59296,DI Change
01/15/2014 01:52:06.789 AM,DI,1,INDEX COMLPETE,0,7548,25441,DI Change
01/15/2014 01:52:06.808 AM,DI,4,UNITS RETURNED,1,7627,76,DI Change
01/15/2014 01:52:08.211 AM,DI,2,FIXTURES CLAMPLED,1,7631,59296,DI Change
01/15/2014 01:52:12.358 AM,DI,1,INDEX COMLPETE,1,7549,25441,DI Change
01/15/2014 01:52:12.377 AM,DI,4,UNITS RETURNED,0,7627,82,DI Change
01/15/2014 01:52:13.348 AM,DI,2,FIXTURES CLAMPLED,0,7631,59301,DI Change
01/15/2014 01:52:24.371 AM,DI,1,INDEX COMLPETE,0,7549,25453,DI Change
01/15/2014 01:52:24.391 AM,DI,4,UNITS RETURNED,1,7628,82,DI Change
01/15/2014 01:52:26.121 AM,DI,2,FIXTURES CLAMPLED,1,7632,59301,DI Change
01/15/2014 01:52:29.943 AM,DI,1,INDEX COMLPETE,1,7550,25453,DI Change
01/15/2014 01:52:29.963 AM,DI,4,UNITS RETURNED,0,7628,87,DI Change
01/15/2014 01:52:30.925 AM,DI,2,FIXTURES CLAMPLED,0,7632,59306,DI Change
01/15/2014 01:52:41.845 AM,DI,1,INDEX COMLPETE,0,7550,25465,DI Change
01/15/2014 01:52:41.864 AM,DI,4,UNITS RETURNED,1,7629,87,DI Change
01/15/2014 01:52:43.809 AM,DI,2,FIXTURES CLAMPLED,1,7633,59306,DI Change
01/15/2014 01:52:47.637 AM,DI,1,INDEX COMLPETE,1,7551,25465,DI Change
01/15/2014 01:52:47.657 AM,DI,4,UNITS RETURNED,0,7629,93,DI Change
01/15/2014 01:52:48.620 AM,DI,2,FIXTURES CLAMPLED,0,7633,59311,DI Change
01/15/2014 01:52:59.754 AM,DI,1,INDEX COMLPETE,0,7551,25477,DI Change
01/15/2014 01:52:59.774 AM,DI,4,UNITS RETURNED,1,7630,93,DI Change
01/15/2014 01:53:01.720 AM,DI,2,FIXTURES CLAMPLED,1,7634,59311,DI Change
01/15/2014 01:53:05.541 AM,DI,1,INDEX COMLPETE,1,7552,25477,DI Change
01/15/2014 01:53:06.529 AM,DI,2,FIXTURES CLAMPLED,0,7634,59316,DI Change
01/15/2014 01:53:17.665 AM,DI,1,INDEX COMLPETE,0,7552,25489,DI Change
01/15/2014 01:53:17.684 AM,DI,4,UNITS RETURNED,1,7631,99,DI Change
01/15/2014 01:53:19.630 AM,DI,2,FIXTURES CLAMPLED,1,7635,59316,DI Change
01/15/2014 01:53:23.561 AM,DI,1,INDEX COMLPETE,1,7553,25489,DI Change
01/15/2014 01:53:23.581 AM,DI,4,UNITS RETURNED,0,7631,105,DI Change
01/15/2014 01:53:24.544 AM,DI,2,FIXTURES CLAMPLED,0,7635,59321,DI Change
01/15/2014 01:53:35.469 AM,DI,1,INDEX COMLPETE,0,7553,25501,DI Change
01/15/2014 01:53:37.649 AM,DI,2,FIXTURES CLAMPLED,1,7636,59321,DI Change
01/15/2014 01:53:41.364 AM,DI,1,INDEX COMLPETE,1,7554,25501,DI Change
01/15/2014 01:53:41.384 AM,DI,4,UNITS RETURNED,0,7632,111,DI Change
01/15/2014 01:53:42.345 AM,DI,2,FIXTURES CLAMPLED,0,7636,59326,DI Change
01/15/2014 01:53:53.482 AM,DI,1,INDEX COMLPETE,0,7554,25513,DI Change
01/15/2014 01:53:53.502 AM,DI,4,UNITS RETURNED,1,7633,111,DI Change
01/15/2014 01:53:55.340 AM,DI,2,FIXTURES CLAMPLED,1,7637,59326,DI Change
01/15/2014 01:53:59.056 AM,DI,1,INDEX COMLPETE,1,7555,25513,DI Change
01/15/2014 01:53:59.076 AM,DI,4,UNITS RETURNED,0,7633,116,DI Change
01/15/2014 01:54:00.036 AM,DI,2,FIXTURES CLAMPLED,0,7637,59330,DI Change
01/15/2014 01:54:11.174 AM,DI,1,INDEX COMLPETE,0,7555,25525,DI Change
01/15/2014 01:54:11.194 AM,DI,4,UNITS RETURNED,1,7634,116,DI Change
01/15/2014 01:54:12.704 AM,DI,2,FIXTURES CLAMPLED,1,7638,59330,DI Change
01/15/2014 01:54:16.635 AM,DI,1,INDEX COMLPETE,1,7556,25525,DI Change
01/15/2014 01:54:16.655 AM,DI,4,UNITS RETURNED,0,7634,122,DI Change
01/15/2014 01:54:17.619 AM,DI,2,FIXTURES CLAMPLED,0,7638,59335,DI Change
01/15/2014 01:54:28.649 AM,DI,1,INDEX COMLPETE,0,7556,25537,DI Change
01/15/2014 01:54:28.668 AM,DI,4,UNITS RETURNED,1,7635,122,DI Change
01/15/2014 01:54:30.177 AM,DI,2,FIXTURES CLAMPLED,1,7639,59335,DI Change
01/15/2014 01:54:33.998 AM,DI,1,INDEX COMLPETE,1,7557,25537,DI Change
01/15/2014 01:54:34.110 AM,DI,4,UNITS RETURNED,0,7635,127,DI Change
01/15/2014 01:54:35.093 AM,DI,2,FIXTURES CLAMPLED,0,7639,59340,DI Change
01/15/2014 01:54:45.792 AM,DI,1,INDEX COMLPETE,0,7557,25549,DI Change
01/15/2014 01:54:45.812 AM,DI,4,UNITS RETURNED,1,7636,127,DI Change
01/15/2014 01:54:47.770 AM,DI,2,FIXTURES CLAMPLED,1,7640,59340,DI Change
01/15/2014 01:54:51.690 AM,DI,1,INDEX COMLPETE,1,7558,25549,DI Change
01/15/2014 01:54:51.710 AM,DI,4,UNITS RETURNED,0,7636,133,DI Change
01/15/2014 01:54:52.673 AM,DI,2,FIXTURES CLAMPLED,0,7640,59345,DI Change
01/15/2014 01:55:03.811 AM,DI,1,INDEX COMLPETE,0,7558,25561,DI Change
01/15/2014 01:55:03.925 AM,DI,4,UNITS RETURNED,1,7637,133,DI Change
01/15/2014 01:55:05.559 AM,DI,2,FIXTURES CLAMPLED,1,7641,59345,DI Change
01/15/2014 01:55:09.605 AM,DI,1,INDEX COMLPETE,1,7559,25561,DI Change
01/15/2014 01:55:09.625 AM,DI,4,UNITS RETURNED,0,7637,139,DI Change
01/15/2014 01:55:10.584 AM,DI,2,FIXTURES CLAMPLED,0,7641,59350,DI Change
01/15/2014 01:55:21.724 AM,DI,1,INDEX COMLPETE,0,7559,25573,DI Change
01/15/2014 01:55:21.848 AM,DI,4,UNITS RETURNED,1,7638,139,DI Change
01/15/2014 01:55:23.581 AM,DI,2,FIXTURES CLAMPLED,1,7642,59350,DI Change
01/15/2014 01:55:27.727 AM,DI,1,INDEX COMLPETE,1,7560,25573,DI Change
01/15/2014 01:55:27.840 AM,DI,4,UNITS RETURNED,0,7638,145,DI Change
01/15/2014 01:55:28.712 AM,DI,2,FIXTURES CLAMPLED,0,7642,59355,DI Change
01/15/2014 01:55:39.850 AM,DI,1,INDEX COMLPETE,0,7560,25585,DI Change
01/15/2014 01:55:39.870 AM,DI,4,UNITS RETURNED,1,7639,145,DI Change
01/15/2014 01:55:41.816 AM,DI,2,FIXTURES CLAMPLED,1,7643,59355,DI Change
01/15/2014 01:55:45.642 AM,DI,1,INDEX COMLPETE,1,7561,25585,DI Change
01/15/2014 01:55:45.662 AM,DI,4,UNITS RETURNED,0,7639,151,DI Change
01/15/2014 01:55:46.621 AM,DI,2,FIXTURES CLAMPLED,0,7643,59360,DI Change
01/15/2014 01:55:57.653 AM,DI,1,INDEX COMLPETE,0,7561,25597,DI Change
01/15/2014 01:55:57.673 AM,DI,4,UNITS RETURNED,1,7640,151,DI Change
01/15/2014 01:55:59.725 AM,DI,2,FIXTURES CLAMPLED,1,7644,59360,DI Change
01/15/2014 01:56:03.765 AM,DI,1,INDEX COMLPETE,1,7562,25597,DI Change
01/15/2014 01:56:03.785 AM,DI,4,UNITS RETURNED,0,7640,157,DI Change
01/15/2014 01:56:04.750 AM,DI,2,FIXTURES CLAMPLED,0,7644,59365,DI Change
01/15/2014 01:56:15.888 AM,DI,1,INDEX COMLPETE,0,7562,25609,DI Change
01/15/2014 01:56:15.908 AM,DI,4,UNITS RETURNED,1,7641,157,DI Change
01/15/2014 01:56:17.966 AM,DI,2,FIXTURES CLAMPLED,1,7645,59365,DI Change
01/15/2014 01:56:21.678 AM,DI,1,INDEX COMLPETE,1,7563,25609,DI Change
01/15/2014 01:56:21.698 AM,DI,4,UNITS RETURNED,0,7641,162,DI Change
01/15/2014 01:56:22.658 AM,DI,2,FIXTURES CLAMPLED,0,7645,59370,DI Change
01/15/2014 01:56:33.905 AM,DI,1,INDEX COMLPETE,0,7563,25622,DI Change
01/15/2014 01:56:33.925 AM,DI,4,UNITS RETURNED,1,7642,162,DI Change
01/15/2014 01:56:35.545 AM,DI,2,FIXTURES CLAMPLED,1,7646,59370,DI Change
01/15/2014 01:56:39.587 AM,DI,1,INDEX COMLPETE,1,7564,25622,DI Change
01/15/2014 01:56:39.604 AM,DI,4,UNITS RETURNED,0,7642,168,DI Change
01/15/2014 01:56:40.568 AM,DI,2,FIXTURES CLAMPLED,0,7646,59375,DI Change
01/15/2014 01:56:51.162 AM,DI,1,INDEX COMLPETE,0,7564,25633,DI Change
01/15/2014 01:56:51.182 AM,DI,4,UNITS RETURNED,1,7643,168,DI Change
01/15/2014 01:56:53.021 AM,DI,2,FIXTURES CLAMPLED,1,7647,59375,DI Change
01/15/2014 01:56:57.166 AM,DI,1,INDEX COMLPETE,1,7565,25633,DI Change
01/15/2014 01:56:57.186 AM,DI,4,UNITS RETURNED,0,7643,174,DI Change
01/15/2014 01:56:58.150 AM,DI,2,FIXTURES CLAMPLED,0,7647,59380,DI Change
01/15/2014 01:57:09.288 AM,DI,1,INDEX COMLPETE,0,7565,25645,DI Change
01/15/2014 01:57:09.307 AM,DI,4,UNITS RETURNED,1,7644,174,DI Change
01/15/2014 01:57:11.042 AM,DI,2,FIXTURES CLAMPLED,1,7648,59380,DI Change
01/15/2014 01:57:15.075 AM,DI,1,INDEX COMLPETE,1,7566,25645,DI Change
01/15/2014 01:57:15.095 AM,DI,4,UNITS RETURNED,0,7644,180,DI Change
01/15/2014 01:57:16.064 AM,DI,2,FIXTURES CLAMPLED,0,7648,59385,DI Change
01/15/2014 01:57:26.871 AM,DI,1,INDEX COMLPETE,0,7566,25657,DI Change
01/15/2014 01:57:26.891 AM,DI,4,UNITS RETURNED,1,7645,180,DI Change
01/15/2014 01:57:28.947 AM,DI,2,FIXTURES CLAMPLED,1,7649,59385,DI Change
01/15/2014 01:57:32.876 AM,DI,1,INDEX COMLPETE,1,7567,25657,DI Change
01/15/2014 01:57:32.895 AM,DI,4,UNITS RETURNED,0,7645,186,DI Change
01/15/2014 01:57:33.860 AM,DI,2,FIXTURES CLAMPLED,0,7649,59390,DI Change
01/15/2014 01:57:44.892 AM,DI,1,INDEX COMLPETE,0,7567,25669,DI Change
01/15/2014 01:57:44.907 AM,DI,4,UNITS RETURNED,1,7646,186,DI Change
01/15/2014 01:57:46.862 AM,DI,2,FIXTURES CLAMPLED,1,7650,59390,DI Change
01/15/2014 01:57:51.114 AM,DI,1,INDEX COMLPETE,1,7568,25669,DI Change
01/15/2014 01:57:51.129 AM,DI,4,UNITS RETURNED,0,7646,192,DI Change
01/15/2014 01:57:52.097 AM,DI,2,FIXTURES CLAMPLED,0,7650,59395,DI Change
01/15/2014 01:58:03.017 AM,DI,1,INDEX COMLPETE,0,7568,25681,DI Change
01/15/2014 01:58:03.037 AM,DI,4,UNITS RETURNED,1,7647,192,DI Change
01/15/2014 01:58:05.311 AM,DI,2,FIXTURES CLAMPLED,1,7651,59395,DI Change
01/15/2014 01:58:09.139 AM,DI,1,INDEX COMLPETE,1,7569,25681,DI Change
01/15/2014 01:58:09.245 AM,DI,4,UNITS RETURNED,0,7647,198,DI Change
01/15/2014 01:58:10.119 AM,DI,2,FIXTURES CLAMPLED,0,7651,59400,DI Change
01/15/2014 01:58:20.927 AM,DI,1,INDEX COMLPETE,0,7569,25693,DI Change
01/15/2014 01:58:21.040 AM,DI,4,UNITS RETURNED,1,7648,198,DI Change
01/15/2014 01:58:23.330 AM,DI,2,FIXTURES CLAMPLED,1,7652,59400,DI Change
01/15/2014 01:58:27.156 AM,DI,1,INDEX COMLPETE,1,7570,25693,DI Change
01/15/2014 01:58:27.175 AM,DI,4,UNITS RETURNED,0,7648,204,DI Change
01/15/2014 01:58:28.136 AM,DI,2,FIXTURES CLAMPLED,0,7652,59405,DI Change
01/15/2014 01:58:39.164 AM,DI,1,INDEX COMLPETE,0,7570,25705,DI Change
01/15/2014 01:58:39.183 AM,DI,4,UNITS RETURNED,1,7649,204,DI Change
01/15/2014 01:58:41.133 AM,DI,2,FIXTURES CLAMPLED,1,7653,59405,DI Change
01/15/2014 01:58:45.065 AM,DI,1,INDEX COMLPETE,1,7571,25705,DI Change
01/15/2014 01:58:45.085 AM,DI,4,UNITS RETURNED,0,7649,210,DI Change
01/15/2014 01:58:46.048 AM,DI,2,FIXTURES CLAMPLED,0,7653,59410,DI Change
01/15/2014 01:58:56.967 AM,DI,1,INDEX COMLPETE,0,7571,25717,DI Change
01/15/2014 01:58:56.987 AM,DI,4,UNITS RETURNED,1,7650,210,DI Change
01/15/2014 01:58:58.823 AM,DI,2,FIXTURES CLAMPLED,1,7654,59410,DI Change
01/15/2014 01:59:02.752 AM,DI,1,INDEX COMLPETE,1,7572,25717,DI Change
01/15/2014 01:59:02.864 AM,DI,4,UNITS RETURNED,0,7650,216,DI Change
01/15/2014 01:59:03.739 AM,DI,2,FIXTURES CLAMPLED,0,7654,59415,DI Change
01/15/2014 01:59:14.876 AM,DI,1,INDEX COMLPETE,0,7572,25729,DI Change
01/15/2014 01:59:14.896 AM,DI,4,UNITS RETURNED,1,7651,216,DI Change
01/15/2014 01:59:16.406 AM,DI,2,FIXTURES CLAMPLED,1,7655,59415,DI Change
01/15/2014 01:59:20.448 AM,DI,1,INDEX COMLPETE,1,7573,25729,DI Change
01/15/2014 01:59:20.561 AM,DI,4,UNITS RETURNED,0,7651,222,DI Change
01/15/2014 01:59:21.430 AM,DI,2,FIXTURES CLAMPLED,0,7655,59420,DI Change
01/15/2014 01:59:32.568 AM,DI,1,INDEX COMLPETE,0,7573,25741,DI Change
01/15/2014 01:59:32.678 AM,DI,4,UNITS RETURNED,1,7652,222,DI Change
01/15/2014 01:59:34.097 AM,DI,2,FIXTURES CLAMPLED,1,7656,59420,DI Change
01/15/2014 01:59:37.920 AM,DI,1,INDEX COMLPETE,1,7574,25741,DI Change
01/15/2014 01:59:38.028 AM,DI,4,UNITS RETURNED,0,7652,227,DI Change
01/15/2014 01:59:39.010 AM,DI,2,FIXTURES CLAMPLED,0,7656,59425,DI Change
01/15/2014 01:59:50.038 AM,DI,1,INDEX COMLPETE,0,7574,25753,DI Change
01/15/2014 01:59:50.149 AM,DI,4,UNITS RETURNED,1,7653,227,DI Change
01/15/2014 01:59:51.679 AM,DI,2,FIXTURES CLAMPLED,1,7657,59425,DI Change
01/15/2014 01:59:55.500 AM,DI,1,INDEX COMLPETE,1,7575,25753,DI Change
01/15/2014 01:59:55.520 AM,DI,4,UNITS RETURNED,0,7653,232,DI Change
01/15/2014 01:59:56.487 AM,DI,2,FIXTURES CLAMPLED,0,7657,59429,DI Change
01/15/2014 02:00:07.511 AM,DI,1,INDEX COMLPETE,0,7575,25765,DI Change
01/15/2014 02:00:07.531 AM,DI,4,UNITS RETURNED,1,7654,232,DI Change
01/15/2014 02:00:09.479 AM,DI,2,FIXTURES CLAMPLED,1,7658,59429,DI Change
01/15/2014 02:00:13.302 AM,DI,1,INDEX COMLPETE,1,7576,25765,DI Change
01/15/2014 02:00:13.322 AM,DI,4,UNITS RETURNED,0,7654,238,DI Change
01/15/2014 02:00:14.282 AM,DI,2,FIXTURES CLAMPLED,0,7658,59434,DI Change
01/15/2014 02:00:25.202 AM,DI,1,INDEX COMLPETE,0,7576,25777,DI Change
01/15/2014 02:00:25.222 AM,DI,4,UNITS RETURNED,1,7655,238,DI Change
01/15/2014 02:00:27.280 AM,DI,2,FIXTURES CLAMPLED,1,7659,59434,DI Change
01/15/2014 02:00:30.991 AM,DI,1,INDEX COMLPETE,1,7577,25777,DI Change
01/15/2014 02:00:31.010 AM,DI,4,UNITS RETURNED,0,7655,244,DI Change
01/15/2014 02:00:31.977 AM,DI,2,FIXTURES CLAMPLED,0,7659,59439,DI Change
01/15/2014 02:00:42.894 AM,DI,1,INDEX COMLPETE,0,7577,25789,DI Change
01/15/2014 02:00:42.914 AM,DI,4,UNITS RETURNED,1,7656,244,DI Change
01/15/2014 02:00:44.970 AM,DI,2,FIXTURES CLAMPLED,1,7660,59439,DI Change
01/15/2014 02:00:48.900 AM,DI,1,INDEX COMLPETE,1,7578,25789,DI Change
01/15/2014 02:00:48.920 AM,DI,4,UNITS RETURNED,0,7656,250,DI Change
01/15/2014 02:00:49.887 AM,DI,2,FIXTURES CLAMPLED,0,7660,59444,DI Change
01/15/2014 02:01:00.912 AM,DI,1,INDEX COMLPETE,0,7578,25801,DI Change
01/15/2014 02:01:00.932 AM,DI,4,UNITS RETURNED,1,7657,250,DI Change
01/15/2014 02:01:02.991 AM,DI,2,FIXTURES CLAMPLED,1,7661,59444,DI Change
01/15/2014 02:01:06.922 AM,DI,1,INDEX COMLPETE,1,7579,25801,DI Change
01/15/2014 02:01:06.939 AM,DI,4,UNITS RETURNED,0,7657,256,DI Change
01/15/2014 02:01:07.903 AM,DI,2,FIXTURES CLAMPLED,0,7661,59449,DI Change
01/15/2014 02:01:18.932 AM,DI,1,INDEX COMLPETE,0,7579,25813,DI Change
01/15/2014 02:01:18.952 AM,DI,4,UNITS RETURNED,1,7658,256,DI Change
01/15/2014 02:01:20.898 AM,DI,2,FIXTURES CLAMPLED,1,7662,59449,DI Change
01/15/2014 02:01:24.611 AM,DI,1,INDEX COMLPETE,1,7580,25813,DI Change
01/15/2014 02:01:24.631 AM,DI,4,UNITS RETURNED,0,7658,262,DI Change
01/15/2014 02:01:25.593 AM,DI,2,FIXTURES CLAMPLED,0,7662,59453,DI Change
01/15/2014 02:01:36.623 AM,DI,1,INDEX COMLPETE,0,7580,25825,DI Change
01/15/2014 02:01:36.643 AM,DI,4,UNITS RETURNED,1,7659,262,DI Change
01/15/2014 02:01:38.481 AM,DI,2,FIXTURES CLAMPLED,1,7663,59453,DI Change
01/15/2014 02:01:42.304 AM,DI,1,INDEX COMLPETE,1,7581,25825,DI Change
01/15/2014 02:01:42.324 AM,DI,4,UNITS RETURNED,0,7659,267,DI Change
01/15/2014 02:01:43.285 AM,DI,2,FIXTURES CLAMPLED,0,7663,59458,DI Change
01/15/2014 02:01:54.205 AM,DI,1,INDEX COMLPETE,0,7581,25837,DI Change
01/15/2014 02:01:54.225 AM,DI,4,UNITS RETURNED,1,7660,267,DI Change
01/15/2014 02:01:56.068 AM,DI,2,FIXTURES CLAMPLED,1,7664,59458,DI Change
01/15/2014 02:02:00.103 AM,DI,1,INDEX COMLPETE,1,7582,25837,DI Change
01/15/2014 02:02:00.123 AM,DI,4,UNITS RETURNED,0,7660,273,DI Change
01/15/2014 02:02:01.091 AM,DI,2,FIXTURES CLAMPLED,0,7664,59463,DI Change
01/15/2014 02:02:11.792 AM,DI,1,INDEX COMLPETE,0,7582,25848,DI Change
01/15/2014 02:02:11.807 AM,DI,4,UNITS RETURNED,1,7661,273,DI Change
01/15/2014 02:02:13.756 AM,DI,2,FIXTURES CLAMPLED,1,7665,59463,DI Change
01/15/2014 02:02:18.123 AM,DI,1,INDEX COMLPETE,1,7583,25848,DI Change
01/15/2014 02:02:18.143 AM,DI,4,UNITS RETURNED,0,7661,280,DI Change
01/15/2014 02:02:19.106 AM,DI,2,FIXTURES CLAMPLED,0,7665,59469,DI Change
01/15/2014 02:02:29.810 AM,DI,1,INDEX COMLPETE,0,7583,25860,DI Change
01/15/2014 02:02:29.830 AM,DI,4,UNITS RETURNED,1,7662,280,DI Change
01/15/2014 02:02:31.558 AM,DI,2,FIXTURES CLAMPLED,1,7666,59469,DI Change
01/15/2014 02:02:35.703 AM,DI,1,INDEX COMLPETE,1,7584,25860,DI Change
01/15/2014 02:02:35.723 AM,DI,4,UNITS RETURNED,0,7662,285,DI Change
01/15/2014 02:02:36.687 AM,DI,2,FIXTURES CLAMPLED,0,7666,59474,DI Change
01/15/2014 02:02:47.830 AM,DI,1,INDEX COMLPETE,0,7584,25872,DI Change
01/15/2014 02:02:47.850 AM,DI,4,UNITS RETURNED,1,7663,285,DI Change
01/15/2014 02:02:49.356 AM,DI,2,FIXTURES CLAMPLED,1,7667,59474,DI Change
01/15/2014 02:02:53.286 AM,DI,1,INDEX COMLPETE,1,7585,25872,DI Change
01/15/2014 02:02:53.306 AM,DI,4,UNITS RETURNED,0,7663,291,DI Change
01/15/2014 02:02:54.269 AM,DI,2,FIXTURES CLAMPLED,0,7667,59479,DI Change
01/15/2014 02:03:05.192 AM,DI,1,INDEX COMLPETE,0,7585,25884,DI Change
01/15/2014 02:03:05.212 AM,DI,4,UNITS RETURNED,1,7664,291,DI Change
01/15/2014 02:03:07.156 AM,DI,2,FIXTURES CLAMPLED,1,7668,59479,DI Change
01/15/2014 02:03:10.868 AM,DI,1,INDEX COMLPETE,1,7586,25884,DI Change
01/15/2014 02:03:10.979 AM,DI,4,UNITS RETURNED,0,7664,297,DI Change
01/15/2014 02:03:11.853 AM,DI,2,FIXTURES CLAMPLED,0,7668,59483,DI Change
01/15/2014 02:03:22.880 AM,DI,1,INDEX COMLPETE,0,7586,25896,DI Change
01/15/2014 02:03:22.900 AM,DI,4,UNITS RETURNED,1,7665,297,DI Change
01/15/2014 02:03:24.737 AM,DI,2,FIXTURES CLAMPLED,1,7669,59483,DI Change
01/15/2014 02:03:28.778 AM,DI,1,INDEX COMLPETE,1,7587,25896,DI Change
01/15/2014 02:03:28.798 AM,DI,4,UNITS RETURNED,0,7665,303,DI Change
01/15/2014 02:03:29.760 AM,DI,2,FIXTURES CLAMPLED,0,7669,59488,DI Change
01/15/2014 02:03:40.680 AM,DI,1,INDEX COMLPETE,0,7587,25908,DI Change
01/15/2014 02:03:40.791 AM,DI,4,UNITS RETURNED,1,7666,303,DI Change
01/15/2014 02:03:42.756 AM,DI,2,FIXTURES CLAMPLED,1,7670,59488,DI Change
01/15/2014 02:03:46.906 AM,DI,1,INDEX COMLPETE,1,7588,25908,DI Change
01/15/2014 02:03:46.926 AM,DI,4,UNITS RETURNED,0,7666,309,DI Change
01/15/2014 02:03:47.891 AM,DI,2,FIXTURES CLAMPLED,0,7670,59494,DI Change
01/15/2014 02:03:59.137 AM,DI,1,INDEX COMLPETE,0,7588,25920,DI Change
01/15/2014 02:03:59.157 AM,DI,4,UNITS RETURNED,1,7667,309,DI Change
01/15/2014 02:04:01.102 AM,DI,2,FIXTURES CLAMPLED,1,7671,59494,DI Change
01/15/2014 02:04:05.033 AM,DI,1,INDEX COMLPETE,1,7589,25920,DI Change
01/15/2014 02:04:05.053 AM,DI,4,UNITS RETURNED,0,7667,315,DI Change
